eha_ptid,fcdocket,hilarriid,nididfull,nidid,dam_name,longitude,latitude,state,huc,Pt_Own,OwType,Type,CH_MW,status,HILARRI_2021,EHA_FY2021,EHA_Annual_Capacity,EHA_Annual_CapacityFactor,EHA_Annual_Gross_Generation,ORNL_Retired_FY2020_revised,ORNL_US_Hydropower_DevelopmentPipeline_Data_FY2021,ORNL_CostofMitigatingEnvironmentalImpacts_FY2021,ORNL_Mitigation_Database,EHA_Annual_Net_Generation,hydrosource_id,uri,huc12_uri,comid,comid_uri
hc1007_p01,P-67,2588,CA00431,CA00431,BIG CREEK DAM NO. 5,-119.3056,37.1997,CA,1.80E+11,Southern California Edison Co,Investor-Owned Utility,HY,75,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,361,https://geoconnex.us/ornl/hydrosource/dams361,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1008_p01,P-67,2582,CA01283,CA01283,BALSAM MEADOW FOREBAY MAIN,-119.2449,37.1596,CA,1.80E+11,Southern California Edison Co,Investor-Owned Utility,PS,NA,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-gross-generation-plant-database-2003-2019,NA,NA,NA,NA,NA,362,https://geoconnex.us/ornl/hydrosource/dams362,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1009_p01,P-77,2761,CA00399,CA00399,CAPE HORN,-123.1162,39.3861,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,9.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,363,https://geoconnex.us/ornl/hydrosource/dams363,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1010_p01,P-2146,903,AL01424,AL01424,MITCHELL,-86.4467,32.805,AL,31501070906,Alabama Power Co,Investor-Owned Utility,HY,170,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,364,https://geoconnex.us/ornl/hydrosource/dams364,https://geoconnex.us/nhdplusv2/huc12/31501070906,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1011_p01,P-96,2578,CA00340,CA00340,KERCKHOFF,-119.5274,37.1284,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,22.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,365,https://geoconnex.us/ornl/hydrosource/dams365,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1011_p02,P-96,2579,CA00340,CA00340,KERCKHOFF,-119.5274,37.1284,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,139.5,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,366,https://geoconnex.us/ornl/hydrosource/dams366,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1012_p01,P-120,2586,CA00432,CA00432,BIG CREEK DAM NO. 6,-119.3306,37.2075,CA,1.80E+11,Southern California Edison Co,Investor-Owned Utility,HY,174.5,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,367,https://geoconnex.us/ornl/hydrosource/dams367,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1013_p01,P-137,2683,CA00382,CA00382,SALT SPRINGS,-120.2155,38.4983,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,42,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,368,https://geoconnex.us/ornl/hydrosource/dams368,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1014_p01,P-137,2682,CA00419,CA00419,TIGER CREEK FOREBAY,-120.4781,38.4532,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,52.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,369,https://geoconnex.us/ornl/hydrosource/dams369,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1015_p01,P-137,2681,CA00401,CA00401,TIGER CREEK AFTERBAY,-120.5051,38.4413,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,13.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,370,https://geoconnex.us/ornl/hydrosource/dams370,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1016_p01,P-137,2673,CA00383,CA00383,TABEAUD,-120.6664,38.3478,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,102.5,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,371,https://geoconnex.us/ornl/hydrosource/dams371,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1017_p01,P-175,2563,CA00335,CA00335,BALCH DIVERSION,-119.0234,36.9198,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,31,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,372,https://geoconnex.us/ornl/hydrosource/dams372,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1017_p02,P-175,2562,CA00335,CA00335,BALCH DIVERSION,-119.0234,36.9198,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,97.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,373,https://geoconnex.us/ornl/hydrosource/dams373,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1018_p01,P-176,2847,NA,NA,NA,-116.96035,33.245433,CA,1.81E+11,City of Escondido,Publicly Owned Utility,HY,0.3,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,NA,NA,NA,NA,NA,NA,NA,NA,374,https://geoconnex.us/ornl/hydrosource/dams374,https://geoconnex.us/nhdplusv2/huc12/1.81E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1019_p01,P-176,2854,CA00772,CA00772,"WOHLFORD, LAKE",-117.0048,33.1676,CA,1.81E+11,City of Escondido,Publicly Owned Utility,HY,1.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,375,https://geoconnex.us/ornl/hydrosource/dams375,https://geoconnex.us/nhdplusv2/huc12/1.81E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1019_p01,P-176,2855,CA00772,CA00772,"WOHLFORD, LAKE",-117.0048,33.1676,CA,1.81E+11,City of Escondido,Publicly Owned Utility,HY,1.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,376,https://geoconnex.us/ornl/hydrosource/dams376,https://geoconnex.us/nhdplusv2/huc12/1.81E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1020_p01,P-178,2501,CA00720,CA00720,KERN RIVER COUNTY PARK,-118.8601,35.4414,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,9.5,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,377,https://geoconnex.us/ornl/hydrosource/dams377,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1021_p01,P-184,2515,CA00375,CA00375,EL DORADO FOREBAY,-120.586,38.7699,CA,1.80E+11,El Dorado Irrigation District,Publicly Owned Utility,HY,20,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,378,https://geoconnex.us/ornl/hydrosource/dams378,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1022_p01,P-190,1905,NA,NA,NA,-110.07,40.5519,UT,1.41E+11,Moon Lake Electric Assn Inc,Cooperative,HY,1.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,379,https://geoconnex.us/ornl/hydrosource/dams379,https://geoconnex.us/nhdplusv2/huc12/1.41E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1023_p01,P-199,812,SC00732,SC00732,SANTEE,-80.1644,33.4543,SC,30501110109,South Carolina Pub Serv Auth,State,HY,2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,380,https://geoconnex.us/ornl/hydrosource/dams380,https://geoconnex.us/nhdplusv2/huc12/30501110109,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1024_p01,P-803,2791,NA,NA,NA,-121.656435,39.801668,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,6.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,381,https://geoconnex.us/ornl/hydrosource/dams381,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1025_p01,P-201,2996,AK00005,AK00005,CRYSTAL LAKE,-132.830298,56.59953,AK,NA,City of Petersburg,Publicly Owned Utility,HY,1.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,NA,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,382,https://geoconnex.us/ornl/hydrosource/dams382,https://geoconnex.us/nhdplusv2/huc12/NA,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1026_p01,P-233,2862,CA00395,CA00395,PIT NO. 3 DIVERSION,-121.675508,41.021642,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,80.1,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,383,https://geoconnex.us/ornl/hydrosource/dams383,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1027_p01,P-233,2863,CA00397,CA00397,PIT NO. 4 DIVERSION,-121.7692,40.9878,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,103.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,384,https://geoconnex.us/ornl/hydrosource/dams384,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
hc1028_p01,P-233,2875,CA00402,CA00402,PIT NO. 5 DIVERSION,-121.8691,40.9927,CA,1.80E+11,Pacific Gas & Electric Co,Investor-Owned Utility,HY,141.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,NA,NA,NA,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019,385,https://geoconnex.us/ornl/hydrosource/dams385,https://geoconnex.us/nhdplusv2/huc12/1.80E+11,NA,https://geoconnex.us/nhdplusv2/comid/NA
